7.98877e-05,5.53409e-05,3.69876e-05,2.64799e-05,1.35729e-05,8.46254e-06,3.16635e-06,4.32756e-06,5.56759e-06,3.9801e-06,1.32013e-06,1.33097e-06
0.00098431,0.000741485,0.000541331,0.000406236,0.000312555,0.000261274,0.000230761,0.000225629,0.000232588,0.000219815,0.000180308,0.000136067
0.00492941,0.00362468,0.00332568,0.00330076,0.00348329,0.00372198,0.00353027,0.00289475,0.00228976,0.00272441,0.00344949,0.00323027
0.00410834,0.00434193,0.00481836,0.00281304,0.00594287,0.0144766,0.00910874,0.00263185,0.00277737,0.00411709,0.00900132,0.00658858
0.00296352,0.00314682,0.00496359,0.00227622,0.00327727,0.00793199,0.00496907,0.00265926,0.00266351,0.00369725,0.0101142,0.00670452
0.0030987,0.00280531,0.00565689,0.00283019,0.00380549,0.00912316,0.00515733,0.00294195,0.00374994,0.00551934,0.0118195,0.00762991
0.00217075,0.0035629,0.00560171,0.00283605,0.00469522,0.011928,0.0074624,0.00389662,0.00260175,0.0057898,0.0142598,0.00896106
0.00278977,0.00351119,0.00517683,0.00182247,0.00366459,0.00802105,0.00450263,0.00151567,0.00224718,0.00646049,0.0160813,0.0091884
0.00260826,0.00345008,0.0056017,0.00290195,0.00318166,0.00702461,0.0044944,0.00220867,0.00213842,0.00770378,0.0167257,0.00941924
0.00345013,0.00522825,0.00676051,0.00427021,0.00592543,0.0115109,0.00732876,0.0059052,0.00487585,0.00969081,0.0189753,0.0106538
0.00301406,0.00309091,0.00437496,0.00180646,0.00449738,0.0131764,0.0080156,0.00220581,0.00201313,0.00660095,0.0151435,0.00832017
0.00259571,0.00287223,0.00495421,0.00228699,0.00357247,0.00987878,0.00501608,0.00137981,0.00172784,0.00635088,0.0152664,0.00810059
0.00294234,0.00274935,0.00424176,0.00227806,0.00265605,0.00674241,0.00402035,0.00294046,0.00239015,0.00688484,0.0161589,0.0088547
0.00303988,0.00240896,0.00429627,0.00178092,0.0074122,0.012921,0.00440283,0.0028233,0.00240026,0.00695814,0.015407,0.00872578
0.0021771,0.00203096,0.00353424,0.00167418,0.00392417,0.00912989,0.00491604,0.00141187,0.00208331,0.00719335,0.0152093,0.00801647
0.00250337,0.00219352,0.00361617,0.00156324,0.00291015,0.00731792,0.00442998,0.0011483,0.00140955,0.00663266,0.0147851,0.00844898
0.00360906,0.00377255,0.0044819,0.00228561,0.00874235,0.0166848,0.0115525,0.00429522,0.00141021,0.00659007,0.0146702,0.00831062
0.00213616,0.00161386,0.00319697,0.00162843,0.00268905,0.00641353,0.00421803,0.000507373,0.000609649,0.00547809,0.013689,0.00825989
0.00233081,0.00186905,0.00309819,0.00147426,0.00305507,0.00711274,0.00432635,0.000992295,0.000768835,0.00554973,0.0134289,0.00796208
0.00186372,0.00184669,0.00306623,0.00148182,0.00315107,0.00822536,0.00478978,0.000591614,0.000732844,0.00506812,0.0129458,0.00789228
0.00522779,0.00527439,0.00330141,0.000896877,0.00696566,0.0164616,0.0115221,0.00278621,0.00127027,0.00521368,0.0130834,0.00841846
0.00184503,0.00160856,0.00288091,0.0014068,0.00376656,0.00991185,0.00554567,0.000595331,0.000610617,0.00427542,0.0119655,0.00732273
0.00165644,0.00165297,0.00281668,0.00100885,0.00333792,0.00790935,0.00422548,0.000897645,0.000913871,0.0040936,0.0112128,0.0067046
0.00403063,0.00361154,0.00434183,0.002925,0.0119159,0.0287631,0.021442,0.00494462,0.00203611,0.00538955,0.0129136,0.00964349
0.00166048,0.0015044,0.00272132,0.00119316,0.00510084,0.0128514,0.00687357,0.00118455,0.00112357,0.00392225,0.0110782,0.00676546
0.00173824,0.00139613,0.00250857,0.000975281,0.00345771,0.00864474,0.0047397,0.00105419,0.00104374,0.00435009,0.0117453,0.00723219
0.00207546,0.00174835,0.0022623,0.00152172,0.00737047,0.0165779,0.00930304,0.00198025,0.00109539,0.00511187,0.0134846,0.00775913
0.00426486,0.00310236,0.0027604,0.00125642,0.00727491,0.0169915,0.0097064,0.00120873,0.0012425,0.0055312,0.0142644,0.00881069
0.00252511,0.00129796,0.00163086,0.000648787,0.00434621,0.010497,0.00547178,0.0011978,0.00114398,0.00563792,0.0155546,0.00939479
0.00167326,0.000991945,0.00133674,0.000830951,0.0040641,0.00928449,0.00480969,0.000866767,0.00117874,0.00664254,0.0162803,0.0090536
0.00523433,0.00357758,0.00184904,0.0021525,0.00785726,0.0179009,0.0121683,0.00307323,0.0028007,0.00745616,0.0173472,0.0120196
0.00344191,0.00181186,0.00175159,0.000768936,0.00380433,0.0101928,0.00607987,0.00119976,0.00128724,0.00705435,0.0180752,0.0113337
0.0029522,0.000793575,0.00116469,0.000625456,0.00362747,0.0089739,0.00504583,0.000990659,0.00114324,0.00682438,0.0181114,0.0114777
0.00360286,0.00172782,0.00131854,0.00099132,0.0036245,0.0105191,0.00549154,0.00129567,0.00185733,0.00746724,0.0182286,0.0113603
0.00520034,0.00256479,0.00137075,0.000729832,0.00712126,0.0206863,0.0126954,0.00118851,0.00131511,0.00753745,0.0181883,0.0116726
0.00484213,0.00154483,0.000708098,0.000478136,0.00448942,0.0124013,0.00706674,0.00139481,0.00126139,0.00777491,0.0187155,0.0123092
0.00282224,0.00081209,0.00116117,0.000956004,0.00354783,0.00825544,0.00458656,0.0012669,0.00141901,0.00764871,0.0183374,0.0109297
0.00350609,0.00217582,0.00229399,0.00179659,0.010642,0.0252821,0.0162335,0.00206368,0.00154124,0.00835592,0.0202706,0.0126252
0.00237454,0.0013131,0.00140787,0.000590111,0.00687739,0.0179112,0.00943925,0.000853237,0.00109045,0.00764885,0.0182594,0.0107969
0.00276805,0.00106216,0.00124326,0.000498177,0.00512725,0.0134182,0.00706069,0.00091145,0.000884187,0.00745394,0.0183341,0.0107556
0.00239384,0.00142068,0.00130585,0.00134766,0.005938,0.0106071,0.00443942,0.00186758,0.00133603,0.00746978,0.0186024,0.0109497
0.00262295,0.0018419,0.00149235,0.00108661,0.00455625,0.0130698,0.00825444,0.00190491,0.0014125,0.00703177,0.0176592,0.0102014
0.00224372,0.00119329,0.0014842,0.000802114,0.00426882,0.0102536,0.00558408,0.00193446,0.00127714,0.00684515,0.0171349,0.0107809
0.00204326,0.00171829,0.00220816,0.000963026,0.0039316,0.00908479,0.00490148,0.0015044,0.000927369,0.00672924,0.0162325,0.00925303
0.00398303,0.00340438,0.00407144,0.00281855,0.00366387,0.00903141,0.0127349,0.0122405,0.0104333,0.0209242,0.0225595,0.0102986
0.00239624,0.00181038,0.00275881,0.00212311,0.00626401,0.0127634,0.00771891,0.0147942,0.0127715,0.0194103,0.0229777,0.0106281
